loss,accuracy,val_loss,val_accuracy
3.806216239929199,0.12866093218326569,3.661998748779297,0.17312374711036682
3.4961392879486084,0.17287862300872803,3.3589048385620117,0.17777575552463531
3.315401315689087,0.16081275045871735,3.2384982109069824,0.17408686876296997
3.2134945392608643,0.17457035183906555,3.159435510635376,0.17286933958530426
3.1512839794158936,0.1744539886713028,3.1097967624664307,0.17286933958530426
3.1070690155029297,0.1754923015832901,3.070798635482788,0.17350536584854126
3.0692052841186523,0.17704081535339355,3.0341176986694336,0.17423222959041595
3.0307507514953613,0.1806301474571228,2.99196457862854,0.17439578473567963
2.9845969676971436,0.18999284505844116,2.9389617443084717,0.19342176616191864
2.925368070602417,0.21104547381401062,2.8712759017944336,0.2225695103406906
2.8594608306884766,0.2331632673740387,2.8011043071746826,0.2431582808494568
2.7910008430480957,0.2514500617980957,2.7357547283172607,0.26191169023513794
2.730375289916992,0.26529717445373535,2.676957845687866,0.27710339426994324
2.6758406162261963,0.27638739347457886,2.625211477279663,0.2900236248970032
2.628546714782715,0.2853114902973175,2.5795376300811768,0.29473015666007996
2.585545301437378,0.2926423251628876,2.5350863933563232,0.2990187108516693
2.5441336631774902,0.29978516697883606,2.4979922771453857,0.3044339418411255
2.508626937866211,0.306811660528183,2.4637324810028076,0.3140468895435333
2.4762048721313477,0.3136233389377594,2.4337379932403564,0.32126113772392273
2.448395013809204,0.3185374140739441,2.4070684909820557,0.33029258251190186
2.422635078430176,0.3248836398124695,2.3813083171844482,0.33418136835098267
2.396742820739746,0.32917115092277527,2.3582100868225098,0.33819735050201416
2.374545097351074,0.3322950303554535,2.3376588821411133,0.3424495756626129
2.3542251586914062,0.3378356695175171,2.318574905395508,0.3446302115917206
2.335038423538208,0.33977800607681274,2.303773880004883,0.34695619344711304
2.319775342941284,0.3430093228816986,2.28472638130188,0.3505178987979889
2.3019907474517822,0.34556034207344055,2.268087148666382,0.3523714244365692
2.2866952419281006,0.3483351171016693,2.253618001937866,0.3590041697025299
2.272655963897705,0.3509666919708252,2.241360664367676,0.35662364959716797
2.258338689804077,0.3540905714035034,2.2273502349853516,0.362347811460495
2.2460882663726807,0.35577335953712463,2.214420795440674,0.3638378977775574
2.234229803085327,0.3584049344062805,2.2026262283325195,0.3662911057472229
2.2240991592407227,0.3603830933570862,2.193448066711426,0.3681628108024597
2.2149717807769775,0.36277300119400024,2.180112600326538,0.3709431290626526
2.201704978942871,0.36417829990386963,2.1710314750671387,0.37176084518432617
2.1919734477996826,0.3671768605709076,2.1620185375213623,0.3749227821826935
2.1829333305358887,0.36951306462287903,2.1506638526916504,0.376103937625885
2.1711530685424805,0.3717418611049652,2.1414761543273926,0.37906596064567566
2.162736415863037,0.3735678493976593,2.130751371383667,0.382609486579895
2.1531360149383545,0.3753848969936371,2.1213765144348145,0.38369980454444885
2.1438560485839844,0.3773093521595001,2.1133291721343994,0.38562601804733276
2.1331820487976074,0.38041532039642334,2.104505777359009,0.38887879252433777
2.125825881958008,0.3811851143836975,2.0958611965179443,0.3928220868110657
2.117173194885254,0.38338702917099,2.0873138904571533,0.39567509293556213
2.108708620071411,0.3862244784832001,2.079820394515991,0.3985644280910492
2.100646495819092,0.3893125653266907,2.0715818405151367,0.3999273180961609
2.089752435684204,0.3900286555290222,2.064528703689575,0.40098127722740173
2.084573984146118,0.39155030250549316,2.056619882583618,0.4031074047088623
2.075725555419922,0.3943519592285156,2.048191547393799,0.4046519994735718
2.066779851913452,0.39709988236427307,2.0419936180114746,0.4069235026836395
2.0604474544525146,0.3994629383087158,2.0343596935272217,0.4103761613368988
2.052147388458252,0.3998836278915405,2.026663064956665,0.4096674621105194
2.0433969497680664,0.4027210772037506,2.0188047885894775,0.4123750627040863
2.035902976989746,0.403678834438324,2.01220703125,0.4138469994068146
2.026491403579712,0.40667739510536194,2.0058212280273438,0.416536420583725
2.02046275138855,0.40874508023262024,1.9984978437423706,0.41748136281967163
2.0149450302124023,0.4093268811702728,1.9931745529174805,0.41740867495536804
2.006085157394409,0.4119584560394287,1.9858698844909668,0.4191350042819977
1.9993304014205933,0.4134353697299957,1.979069471359253,0.4240777790546417
1.9917960166931152,0.4156194031238556,1.9719343185424805,0.4250045418739319
1.9841160774230957,0.4172842800617218,1.9660251140594482,0.42467746138572693
1.9774550199508667,0.41878804564476013,1.9590191841125488,0.4282391369342804
1.9705989360809326,0.4207214415073395,1.952970027923584,0.42847537994384766
1.9642337560653687,0.42235052585601807,1.9482104778289795,0.43174633383750916
1.9570480585098267,0.4242302179336548,1.9415780305862427,0.4315100908279419
1.9514116048812866,0.42517006397247314,1.9362667798995972,0.4320370852947235
1.9438265562057495,0.4279090464115143,1.930470585823059,0.43445393443107605
1.9385825395584106,0.4287862479686737,1.9242017269134521,0.4367799460887909
1.9309864044189453,0.4307733476161957,1.9187673330307007,0.43837907910346985
1.9254090785980225,0.4310776889324188,1.9143565893173218,0.43897873163223267
1.9197784662246704,0.4331274628639221,1.9085725545883179,0.43970561027526855
1.9119224548339844,0.43484604358673096,1.9050395488739014,0.44108667969703674
1.9056159257888794,0.43622449040412903,1.8981560468673706,0.44366708397865295
1.8991539478302002,0.4380504786968231,1.893032431602478,0.44493913650512695
1.8929145336151123,0.44039562344551086,1.8881754875183105,0.44746503233909607
1.8856821060180664,0.44156819581985474,1.884469747543335,0.44693803787231445
1.8823928833007812,0.4429914057254791,1.8799517154693604,0.44761040806770325
1.8778678178787231,0.44404762983322144,1.8744454383850098,0.4513538181781769
1.8703701496124268,0.4450590908527374,1.869202971458435,0.4519353210926056
1.861707329750061,0.44837093353271484,1.865361213684082,0.4538615345954895
1.8579821586608887,0.4480486810207367,1.8612477779388428,0.4525167942047119
1.8521310091018677,0.44863051176071167,1.855949878692627,0.45489731431007385
1.848080039024353,0.4509398639202118,1.8525805473327637,0.45555150508880615
1.8414430618286133,0.4537951946258545,1.8475795984268188,0.45824095606803894
1.834876537322998,0.45392945408821106,1.8439691066741943,0.45896783471107483
1.8295286893844604,0.45638203620910645,1.8394907712936401,0.4598400890827179
1.823283076286316,0.45820802450180054,1.8350015878677368,0.46020352840423584
1.818771243095398,0.4576978087425232,1.8322371244430542,0.4616391062736511
1.8140064477920532,0.46023988723754883,1.827735424041748,0.462329626083374
1.8080958127975464,0.4619942605495453,1.8240150213241577,0.4630746841430664
1.8032952547073364,0.46197637915611267,1.819706678390503,0.4644193947315216
1.7952381372451782,0.46462586522102356,1.8168326616287231,0.46547338366508484
1.7931979894638062,0.46461689472198486,1.8142304420471191,0.4662547707557678
1.7863872051239014,0.4675080478191376,1.8091952800750732,0.4671088457107544
1.7809505462646484,0.4677765965461731,1.8065643310546875,0.4677267074584961
1.7764068841934204,0.4700053632259369,1.8033230304718018,0.46878066658973694
1.7717660665512085,0.4710615873336792,1.8008909225463867,0.46868979930877686
1.7653721570968628,0.4731560945510864,1.7975144386291504,0.47192439436912537
1.7602916955947876,0.4733709394931793,1.795078158378601,0.47072505950927734
1.7548378705978394,0.47462406754493713,1.791795253753662,0.4709976315498352
1.7506403923034668,0.4761994183063507,1.7888184785842896,0.4715428054332733
1.7449020147323608,0.47935014963150024,1.785980224609375,0.47330546379089355
1.740875482559204,0.47897422313690186,1.7843881845474243,0.47332364320755005
1.735185146331787,0.48147153854370117,1.7815687656402588,0.4750681519508362
1.731917381286621,0.480272114276886,1.7778751850128174,0.47541341185569763
1.7273306846618652,0.48331543803215027,1.775702953338623,0.47523167729377747
1.720669150352478,0.48386144638061523,1.773825764656067,0.47610393166542053
1.7160223722457886,0.4855979084968567,1.770810604095459,0.4767944812774658
1.7110651731491089,0.4862960875034332,1.768173098564148,0.4784117639064789
1.7068839073181152,0.48764768242836,1.7662630081176758,0.4776121973991394
1.699844241142273,0.48984068632125854,1.7638614177703857,0.4795202612876892
1.6971924304962158,0.49112066626548767,1.7614550590515137,0.4800835847854614
1.689982533454895,0.49189940094947815,1.760381817817688,0.4790296256542206
1.6881351470947266,0.492606520652771,1.7580822706222534,0.4802107810974121
1.6831332445144653,0.4934568703174591,1.7562134265899658,0.48130109906196594
1.6763845682144165,0.49679556488990784,1.7539598941802979,0.48255497217178345
1.6713019609451294,0.4977891147136688,1.7518339157104492,0.48191896080970764
1.6662487983703613,0.4981919229030609,1.750945806503296,0.4821370244026184
1.6625512838363647,0.5006444454193115,1.750029444694519,0.4822278618812561
1.6572377681732178,0.5023183226585388,1.7479832172393799,0.48266398906707764
1.6539784669876099,0.5022377371788025,1.747413158416748,0.4827548563480377
1.64799165725708,0.5046724081039429,1.7451908588409424,0.4830274283885956
1.6440485715866089,0.5046365857124329,1.7443897724151611,0.4836634695529938
1.6375412940979004,0.5059881806373596,1.7438790798187256,0.48248228430747986
1.6343814134597778,0.5074113607406616,1.7404148578643799,0.48509904742240906
1.6285042762756348,0.5089598894119263,1.740238070487976,0.4848264455795288
1.6252328157424927,0.5101056098937988,1.7395998239517212,0.4847174286842346
1.6218241453170776,0.5111976265907288,1.739145278930664,0.48524442315101624
1.616646647453308,0.5129878520965576,1.73673415184021,0.4860258102416992
1.6114150285720825,0.5135248899459839,1.7372090816497803,0.48522624373435974
1.607728362083435,0.5151181817054749,1.7347854375839233,0.4860439896583557
1.6039267778396606,0.516344428062439,1.734560489654541,0.48662546277046204
1.5972867012023926,0.5170246958732605,1.7339518070220947,0.48637107014656067
1.5918807983398438,0.5192893147468567,1.7337474822998047,0.4875158965587616
1.5894496440887451,0.5209273099899292,1.7347835302352905,0.48782482743263245
1.5859888792037964,0.5217776298522949,1.733234167098999,0.4881882667541504
1.5818220376968384,0.5218045115470886,1.7328598499298096,0.4880247116088867
1.5764986276626587,0.5242481231689453,1.7322919368743896,0.4875885844230652
1.5742785930633545,0.5235230922698975,1.7325292825698853,0.4880610704421997
1.5666223764419556,0.5249105095863342,1.7324397563934326,0.488678902387619
1.56497323513031,0.5276405215263367,1.730761170387268,0.4892785847187042
