loss,accuracy,val_loss,val_accuracy
3.8145318031311035,0.11688148975372314,3.70835018157959,0.1785935014486313
3.50885272026062,0.17534013092517853,3.3432133197784424,0.17973832786083221
3.2928617000579834,0.18037056922912598,3.2226452827453613,0.18091949820518494
3.187617778778076,0.18110454082489014,3.1304774284362793,0.1818280965089798
3.099641799926758,0.18580380082130432,3.042991876602173,0.18886062502861023
3.0058093070983887,0.19957035779953003,2.9417576789855957,0.21292021870613098
2.9000728130340576,0.22342462837696075,2.833559513092041,0.2425040900707245
2.800379991531372,0.2483351230621338,2.7388834953308105,0.2634199559688568
2.713550567626953,0.26587003469467163,2.6572682857513428,0.2780301570892334
2.6392672061920166,0.2805406451225281,2.589031219482422,0.29216790199279785
2.5800299644470215,0.29178303480148315,2.5350615978240967,0.30330729484558105
2.531862735748291,0.3013157844543457,2.489760160446167,0.31206613779067993
2.4908552169799805,0.3070891499519348,2.451907157897949,0.31908050179481506
2.4559779167175293,0.31203901767730713,2.4196267127990723,0.323478102684021
2.427886724472046,0.31451845169067383,2.3910439014434814,0.3267126977443695
2.4008851051330566,0.3188059329986572,2.3659143447875977,0.3292385935783386
2.3773655891418457,0.3232277035713196,2.343283176422119,0.3326730728149414
2.3562562465667725,0.3273809552192688,2.322608470916748,0.33687078952789307
2.3368945121765137,0.32993197441101074,2.3051562309265137,0.3391059339046478
2.320829153060913,0.33260831236839294,2.287186861038208,0.3425767719745636
2.3051328659057617,0.33526673913002014,2.2733263969421387,0.34890058636665344
2.2897450923919678,0.338426411151886,2.2580180168151855,0.34871888160705566
2.2768216133117676,0.341398149728775,2.2445425987243652,0.3523532748222351
2.2661361694335938,0.3452202081680298,2.2322824001312256,0.35358893871307373
2.253394603729248,0.3469387888908386,2.2207391262054443,0.35729601979255676
2.2414603233337402,0.35006266832351685,2.209510087966919,0.36278393864631653
2.2323575019836426,0.3525778651237488,2.199338436126709,0.36472833156585693
2.2216379642486572,0.35542428493499756,2.188995122909546,0.36656367778778076
2.2103679180145264,0.3581632673740387,2.1796138286590576,0.36918044090270996
2.20298433303833,0.35989078879356384,2.170222043991089,0.3709613084793091
2.192479372024536,0.36155566573143005,2.160776138305664,0.37241503596305847
2.1824822425842285,0.36425885558128357,2.1524291038513184,0.3735417127609253
2.1751136779785156,0.36562836170196533,2.143786668777466,0.3767763078212738
2.1669256687164307,0.36977264285087585,2.1361706256866455,0.37844812870025635
2.1596198081970215,0.37036341428756714,2.1281278133392334,0.38104671239852905
2.15040922164917,0.37207305431365967,2.121180534362793,0.3819552958011627
2.1418538093566895,0.3752237856388092,2.1127474308013916,0.3848628103733063
2.13670015335083,0.37631580233573914,2.10593318939209,0.3859349489212036
2.1276180744171143,0.37651270627975464,2.098707914352417,0.3886243999004364
2.120089530944824,0.3784729540348053,2.0913877487182617,0.3894057869911194
2.1148834228515625,0.3795202374458313,2.0846214294433594,0.3905324339866638
2.1065216064453125,0.3819548785686493,2.077577829360962,0.3921315670013428
2.0986368656158447,0.38436269760131836,2.071354389190674,0.3945484161376953
2.094149589538574,0.3838435411453247,2.065504789352417,0.3946574628353119
2.0875837802886963,0.3862423896789551,2.0591278076171875,0.39632928371429443
2.0802361965179443,0.38778194785118103,2.052877426147461,0.39903688430786133
2.073373556137085,0.3905925452709198,2.047112464904785,0.40019989013671875
2.068107843399048,0.39074471592903137,2.0416836738586426,0.40143558382987976
2.0616438388824463,0.39231112599372864,2.035653829574585,0.4023623466491699
2.054685354232788,0.3925975561141968,2.0308356285095215,0.40359804034233093
2.0488121509552,0.39459362626075745,2.024954319000244,0.404470294713974
2.0456273555755615,0.3960973918437958,2.0202178955078125,0.4056514501571655
2.039592981338501,0.3969835340976715,2.015957832336426,0.4069235026836395
2.034841537475586,0.3983709216117859,2.0106518268585205,0.4085771441459656
2.0307705402374268,0.3985947072505951,2.006446599960327,0.40810465812683105
2.0240180492401123,0.4012978971004486,2.0020673274993896,0.4096856117248535
2.0208444595336914,0.40214821696281433,1.9969489574432373,0.4116118550300598
2.0148508548736572,0.40298962593078613,1.992648720741272,0.41152098774909973
2.0098040103912354,0.402157187461853,1.9887263774871826,0.41270217299461365
2.00480055809021,0.40318652987480164,1.9846770763397217,0.4143558144569397
2.0031087398529053,0.40632832050323486,1.9807981252670288,0.4145375192165375
1.9967073202133179,0.40733084082603455,1.9773123264312744,0.41471925377845764
1.990783452987671,0.4093358516693115,1.9731377363204956,0.41655460000038147
1.9884469509124756,0.40831542015075684,1.9697794914245605,0.418226420879364
1.984972357749939,0.41000714898109436,1.9662705659866333,0.41748136281967163
1.9808733463287354,0.4107590317726135,1.9627336263656616,0.41918954253196716
1.9775712490081787,0.41101861000061035,1.9594420194625854,0.4201526343822479
1.9730643033981323,0.4127819538116455,1.9559729099273682,0.42064329981803894
1.9700113534927368,0.41368600726127625,1.953282356262207,0.4207886755466461
1.9659547805786133,0.4135517477989197,1.9499062299728394,0.4207704961299896
1.9614609479904175,0.4160937964916229,1.946718692779541,0.4215155243873596
1.9584702253341675,0.4170515537261963,1.9439995288848877,0.4228965938091278
1.954295039176941,0.41718581318855286,1.941025972366333,0.4235689640045166
1.952480435371399,0.4178571403026581,1.938015341758728,0.42398691177368164
1.949333667755127,0.4172663688659668,1.935778260231018,0.42509540915489197
1.9446086883544922,0.4192713797092438,1.9330214262008667,0.42522260546684265
1.9417046308517456,0.4207214415073395,1.9298399686813354,0.42605850100517273
1.9384877681732178,0.42171499133110046,1.9275879859924316,0.4261311888694763
1.9347894191741943,0.4213748574256897,1.9251928329467773,0.4256042242050171
1.9321832656860352,0.4219745695590973,1.9227259159088135,0.4270216226577759
1.929500937461853,0.42273542284965515,1.9204745292663574,0.4280755817890167
1.9268441200256348,0.42331722378730774,1.9178582429885864,0.42867526412010193
1.9256185293197632,0.42376476526260376,1.9164183139801025,0.4289841949939728
1.9212144613265991,0.42474937438964844,1.9139220714569092,0.42918407917022705
1.9203898906707764,0.42539384961128235,1.9110819101333618,0.430001825094223
1.9178584814071655,0.42459720373153687,1.9092669486999512,0.4306923449039459
1.9129997491836548,0.4265305995941162,1.9077404737472534,0.4314374029636383
1.9111510515213013,0.425877183675766,1.9054019451141357,0.43118298053741455
1.9075685739517212,0.42678123712539673,1.9035255908966064,0.43111029267311096
1.9057071208953857,0.42759576439857483,1.901686429977417,0.43309104442596436
1.90530264377594,0.4277658462524414,1.8994910717010498,0.43241867423057556
1.9003697633743286,0.42910847067832947,1.898216962814331,0.43280029296875
1.8973069190979004,0.42993196845054626,1.8962512016296387,0.43230965733528137
1.896619200706482,0.43055853247642517,1.8943853378295898,0.4340723156929016
1.8944803476333618,0.42933225631713867,1.8930723667144775,0.43445393443107605
1.8925645351409912,0.43132832646369934,1.891441822052002,0.43392693996429443
1.888873815536499,0.4316236972808838,1.8892813920974731,0.4348355531692505
1.8864383697509766,0.4324740469455719,1.8879226446151733,0.4341813623905182
1.8835796117782593,0.4338435232639313,1.8860276937484741,0.43512630462646484
1.8815559148788452,0.43418368697166443,1.8844401836395264,0.4362529516220093
1.88075590133667,0.4328678846359253,1.8832428455352783,0.4353443682193756
1.8797333240509033,0.4332438111305237,1.8823908567428589,0.43570780754089355
1.8789801597595215,0.43381667137145996,1.88015878200531,0.43638014793395996
1.875838279724121,0.43546366691589355,1.8783193826675415,0.4368889629840851
1.8716853857040405,0.43584856390953064,1.877892255783081,0.436834454536438
1.8736860752105713,0.4347386360168457,1.8760830163955688,0.43843358755111694
1.8700305223464966,0.4363139867782593,1.8745595216751099,0.4379611015319824
1.867048740386963,0.4362155497074127,1.8734604120254517,0.43901509046554565
