loss,accuracy,val_loss,val_accuracy
3.4494104385375977,0.1547708511352539,3.1092543601989746,0.21428312361240387
2.9790701866149902,0.23334228992462158,2.86073637008667,0.2528620660305023
2.7740769386291504,0.26301467418670654,2.695469856262207,0.2759403884410858
2.6263363361358643,0.29197099804878235,2.567864418029785,0.30999454855918884
2.5098414421081543,0.31683674454689026,2.4691264629364014,0.32720333337783813
2.4199483394622803,0.3332706689834595,2.3923418521881104,0.3411593735218048
2.3531999588012695,0.3436000645160675,2.3383071422576904,0.34686535596847534
2.303762435913086,0.3489616811275482,2.298044204711914,0.3491913378238678
2.2681918144226074,0.3508414030075073,2.2679009437561035,0.3523896038532257
2.2397332191467285,0.3542158901691437,2.2461020946502686,0.35600581765174866
2.2187156677246094,0.3563551604747772,2.226872682571411,0.35744139552116394
2.2015316486358643,0.358172208070755,2.2139923572540283,0.3576231002807617
2.1882245540618896,0.36050841212272644,2.202045202255249,0.36056697368621826
2.176037073135376,0.3632473945617676,2.1915695667266846,0.36274757981300354
2.1641435623168945,0.36441102623939514,2.1816465854644775,0.3641468286514282
2.1546130180358887,0.3664070963859558,2.1759676933288574,0.36385607719421387
2.1456425189971924,0.3688865005970001,2.1639537811279297,0.3683263659477234
2.137079954147339,0.37116003036499023,2.160090446472168,0.36859893798828125
2.1272239685058594,0.37245792150497437,2.1514577865600586,0.3716700077056885
2.1196773052215576,0.37448978424072266,2.1465492248535156,0.3709976375102997
2.112586736679077,0.3756713271141052,2.138718366622925,0.37457749247550964
2.1032633781433105,0.3776942491531372,2.1289803981781006,0.3742140531539917
2.0949487686157227,0.3800751864910126,2.123150587081909,0.37579500675201416
2.0872535705566406,0.38251879811286926,2.118199586868286,0.3792840242385864
2.080437183380127,0.3844521939754486,2.1107616424560547,0.3799382150173187
2.073794364929199,0.3862603008747101,2.1064844131469727,0.38170090317726135
2.065608263015747,0.38828322291374207,2.1001107692718506,0.38302743434906006
2.058732032775879,0.3899212181568146,2.0949177742004395,0.38257312774658203
2.0513787269592285,0.392257422208786,2.0869557857513428,0.38767945766448975
2.04435133934021,0.39477264881134033,2.0812792778015137,0.3906596302986145
2.0373501777648926,0.3970014452934265,2.0791633129119873,0.3894602954387665
2.0321574211120605,0.398773729801178,2.0728864669799805,0.3892422318458557
2.02427077293396,0.4004923105239868,2.0645999908447266,0.3952207863330841
2.017535924911499,0.4030701816082001,2.060962438583374,0.3939124047756195
2.011901378631592,0.40360721945762634,2.0569112300872803,0.3954206705093384
2.0046262741088867,0.4059613347053528,2.0524792671203613,0.396401971578598
1.9995468854904175,0.4065878987312317,2.048387289047241,0.3986552655696869
1.9935799837112427,0.4088703989982605,2.0446062088012695,0.3979102373123169
1.9870363473892212,0.40960437059402466,2.038031578063965,0.4010176360607147
1.9812350273132324,0.4116899371147156,2.033480644226074,0.4010721445083618
1.9756534099578857,0.4125581681728363,2.0315840244293213,0.4009994566440582
1.970589518547058,0.41407984495162964,2.025804281234741,0.40410685539245605
1.9651854038238525,0.41494807600975037,2.022272825241089,0.4033072888851166
1.9599665403366089,0.41595953702926636,2.019144058227539,0.4039433002471924
1.9536361694335938,0.41695308685302734,2.014986991882324,0.405705988407135
1.9481604099273682,0.4193877577781677,2.0112345218658447,0.4064146876335144
1.9427992105484009,0.4203455150127411,2.0080313682556152,0.4079229533672333
1.938055396080017,0.42214465141296387,2.00529408454895,0.40863165259361267
1.9335857629776,0.4222252070903778,2.0041065216064453,0.4077957570552826
1.928885817527771,0.42333513498306274,1.9971600770950317,0.4098673462867737
1.9239625930786133,0.42479413747787476,1.9925445318222046,0.4116663634777069
1.9183984994888306,0.42665591835975647,1.9904472827911377,0.41199344396591187
1.914107084274292,0.4277926981449127,1.9858105182647705,0.4148464500904083
1.909946084022522,0.4290010631084442,1.9837379455566406,0.4143921434879303
1.9050456285476685,0.43011099100112915,1.982743263244629,0.41411957144737244
1.9009273052215576,0.43154314160346985,1.9779279232025146,0.41535526514053345
1.8958728313446045,0.43257251381874084,1.976807951927185,0.4169725477695465
1.8917043209075928,0.43356606364250183,1.9733288288116455,0.41731783747673035
1.8892563581466675,0.4341568350791931,1.9758386611938477,0.41546428203582764
