loss,accuracy,val_loss,val_accuracy
3.749880313873291,0.1444951593875885,3.4750452041625977,0.17746683955192566
3.362727403640747,0.17824919521808624,3.259230375289917,0.180556058883667
3.1999104022979736,0.18094342947006226,3.1289398670196533,0.18028348684310913
3.0851521492004395,0.18815790116786957,3.0203943252563477,0.20272578299045563
2.9681525230407715,0.21355172991752625,2.892911195755005,0.23301835358142853
2.8408827781677246,0.24130862951278687,2.766170024871826,0.2601853609085083
2.724696159362793,0.2626745402812958,2.664153814315796,0.2761402726173401
2.628251075744629,0.2817758619785309,2.576995372772217,0.2950027287006378
2.5486321449279785,0.2982187569141388,2.5032763481140137,0.3094857335090637
2.4848668575286865,0.310776948928833,2.446760654449463,0.32236960530281067
2.433950185775757,0.3200232684612274,2.399521827697754,0.33169180154800415
2.391484022140503,0.3278195559978485,2.3601839542388916,0.33697983622550964
2.3541316986083984,0.33242928981781006,2.327907085418701,0.33892422914505005
2.323728561401367,0.3378893733024597,2.300619125366211,0.34608396887779236
2.297863245010376,0.34222161769866943,2.2755286693573,0.3477557599544525
2.2763655185699463,0.34579306840896606,2.2549550533294678,0.3519352972507477
2.2557220458984375,0.34962406754493713,2.2349693775177,0.3537161648273468
2.234243631362915,0.3530791401863098,2.215294122695923,0.3576957881450653
2.216296672821045,0.35597923398017883,2.198451280593872,0.363583505153656
2.201308012008667,0.3606516420841217,2.181978225708008,0.3687443137168884
2.1841392517089844,0.3653598427772522,2.167222738265991,0.3723060190677643
2.1689929962158203,0.36857321858406067,2.1522374153137207,0.3747774064540863
2.1538896560668945,0.3710615932941437,2.137356996536255,0.37926584482192993
2.140241861343384,0.37513425946235657,2.1243624687194824,0.3819189667701721
2.126836061477661,0.3778285086154938,2.111747980117798,0.38375431299209595
2.1135292053222656,0.38103294372558594,2.0987045764923096,0.38704341650009155
2.0990359783172607,0.3840762674808502,2.0858912467956543,0.39020535349845886
2.087886333465576,0.3858306407928467,2.0753252506256104,0.3918226361274719
