loss,accuracy,val_loss,val_accuracy
3.603428602218628,0.11072323471307755,3.2663614749908447,0.17890241742134094
3.1534011363983154,0.18919619917869568,3.047840118408203,0.20663274824619293
2.9972522258758545,0.21189580857753754,2.931020736694336,0.2239505797624588
2.8857760429382324,0.2354010045528412,2.8261711597442627,0.25255316495895386
2.7876572608947754,0.2563014626502991,2.7379672527313232,0.2642922103404999
2.7028415203094482,0.2726011574268341,2.6559505462646484,0.2807377874851227
2.625828981399536,0.29077157378196716,2.586991310119629,0.29758313298225403
2.5586445331573486,0.3064625859260559,2.525298833847046,0.31455570459365845
2.5006091594696045,0.32273539900779724,2.475285530090332,0.32391422986984253
2.448660373687744,0.33175796270370483,2.4279561042785645,0.33623477816581726
2.40313458442688,0.3409416377544403,2.386061668395996,0.3440305292606354
2.3627419471740723,0.34694772958755493,2.3508524894714355,0.3510812222957611
2.328249931335449,0.35231828689575195,2.3235604763031006,0.3510994017124176
2.297912836074829,0.356265664100647,2.2938222885131836,0.3576231002807617
2.2706332206726074,0.36029359698295593,2.271171808242798,0.36122116446495056
2.246464967727661,0.363659143447876,2.2496957778930664,0.3641650080680847
2.2247211933135986,0.3674364387989044,2.2311244010925293,0.36843541264533997
2.2057926654815674,0.3697099983692169,2.217038154602051,0.3694893717765808
2.189469337463379,0.37164339423179626,2.2016897201538086,0.3715609610080719
2.1740636825561523,0.3735320568084717,2.1884207725524902,0.37399598956108093
2.1597864627838135,0.376987099647522,2.177809476852417,0.375322550535202
2.146927833557129,0.3785535395145416,2.167322874069214,0.37637650966644287
2.1352994441986084,0.3807554543018341,2.1572344303131104,0.37841176986694336
2.124284029006958,0.38253670930862427,2.1484100818634033,0.380174458026886
2.113292694091797,0.3844521939754486,2.139754056930542,0.3820098042488098
2.1032588481903076,0.3865198791027069,2.131695508956909,0.3827548623085022
2.0942904949188232,0.38843536376953125,2.12469744682312,0.38382700085639954
2.085845470428467,0.38964375853538513,2.117706537246704,0.3852807581424713
2.0767831802368164,0.3919978439807892,2.111152172088623,0.3865346312522888
